community,meas,month,Q_MGD,year
Boston,Estimated Inflow,Dec,7.78,2016
Boston,Estimated Inflow,ANNUAL,9.100000381469727,2016
Brookline,Raw Average Daily Flow,Jan,8.62,2016
Brookline,Raw Average Daily Flow,Feb,9.59,2016
Brookline,Raw Average Daily Flow,Mar,9.28,2016
Brookline,Raw Average Daily Flow,Apr,9.91,2016
Brookline,Raw Average Daily Flow,May,6.77,2016
Brookline,Raw Average Daily Flow,Jun,5.99,2016
Brookline,Raw Average Daily Flow,Jul,4.7,2016
Brookline,Raw Average Daily Flow,Aug,4.56,2016
Brookline,Raw Average Daily Flow,Sep,4.54,2016
Brookline,Raw Average Daily Flow,Oct,6.06,2016
Brookline,Raw Average Daily Flow,Nov,5.9,2016
Brookline,Raw Average Daily Flow,Dec,6.64,2016
Brookline,Raw Average Daily Flow,ANNUAL,6.869999885559082,2016
Brookline,Raw Dry Day Average Daily Flow,Jan,7.28,2016
Brookline,Raw Dry Day Average Daily Flow,Feb,8.1,2016
Brookline,Raw Dry Day Average Daily Flow,Mar,8.1,2016
Brookline,Raw Dry Day Average Daily Flow,Apr,8.51,2016
Brookline,Raw Dry Day Average Daily Flow,May,6.29,2016
Brookline,Raw Dry Day Average Daily Flow,Jun,5.6,2016
Brookline,Raw Dry Day Average Daily Flow,Jul,4.6,2016
Brookline,Raw Dry Day Average Daily Flow,Aug,4.42,2016
Brookline,Raw Dry Day Average Daily Flow,Sep,4.32,2016
Brookline,Raw Dry Day Average Daily Flow,Oct,4.89,2016
Brookline,Raw Dry Day Average Daily Flow,Nov,5.5,2016
Brookline,Raw Dry Day Average Daily Flow,Dec,5.84,2016
Brookline,Raw Dry Day Average Daily Flow,ANNUAL,6.110000133514404,2016
Brookline,Raw Estimated Infiltration,Jan,3.08,2016
Brookline,Raw Estimated Infiltration,Feb,3.9,2016
Brookline,Raw Estimated Infiltration,Mar,3.9,2016
Brookline,Raw Estimated Infiltration,Apr,4.31,2016
Brookline,Raw Estimated Infiltration,May,2.09,2016
Brookline,Raw Estimated Infiltration,Jun,1.4,2016
Brookline,Raw Estimated Infiltration,Jul,0.4,2016
Brookline,Raw Estimated Infiltration,Aug,0.22,2016
Brookline,Raw Estimated Infiltration,Sep,0.12,2016
Brookline,Raw Estimated Infiltration,Oct,0.69,2016
Brookline,Raw Estimated Infiltration,Nov,1.3,2016
Brookline,Raw Estimated Infiltration,Dec,1.64,2016
Brookline,Raw Estimated Infiltration,ANNUAL,1.909999966621399,2016
Brookline,MWRA Estimated Infiltration,Jan,0.02,2016
Brookline,MWRA Estimated Infiltration,Feb,0.02,2016
Brookline,MWRA Estimated Infiltration,Mar,0.02,2016
Brookline,MWRA Estimated Infiltration,Apr,0.03,2016
Brookline,MWRA Estimated Infiltration,May,0.01,2016
Brookline,MWRA Estimated Infiltration,Jun,0.01,2016
Brookline,MWRA Estimated Infiltration,Jul,0,2016
Brookline,MWRA Estimated Infiltration,Aug,0,2016
Brookline,MWRA Estimated Infiltration,Sep,0,2016
Brookline,MWRA Estimated Infiltration,Oct,0,2016
Brookline,MWRA Estimated Infiltration,Nov,0.01,2016
Brookline,MWRA Estimated Infiltration,Dec,0.01,2016
Brookline,MWRA Estimated Infiltration,ANNUAL,0.009999999776482582,2016
Brookline,Final Average Daily Flow,Jan,8.6,2016
Brookline,Final Average Daily Flow,Feb,9.57,2016
Brookline,Final Average Daily Flow,Mar,9.26,2016
Brookline,Final Average Daily Flow,Apr,9.88,2016
Brookline,Final Average Daily Flow,May,6.76,2016
Brookline,Final Average Daily Flow,Jun,5.98,2016
Brookline,Final Average Daily Flow,Jul,4.7,2016
Brookline,Final Average Daily Flow,Aug,4.56,2016
Brookline,Final Average Daily Flow,Sep,4.54,2016
Brookline,Final Average Daily Flow,Oct,6.06,2016
Brookline,Final Average Daily Flow,Nov,5.89,2016
Brookline,Final Average Daily Flow,Dec,6.63,2016
Brookline,Final Average Daily Flow,ANNUAL,6.860000133514404,2016
Brookline,Final Dry Day Average Daily Flow,Jan,7.26,2016
Brookline,Final Dry Day Average Daily Flow,Feb,8.08,2016
Brookline,Final Dry Day Average Daily Flow,Mar,8.08,2016
Brookline,Final Dry Day Average Daily Flow,Apr,8.48,2016
Brookline,Final Dry Day Average Daily Flow,May,6.28,2016
Brookline,Final Dry Day Average Daily Flow,Jun,5.59,2016
Brookline,Final Dry Day Average Daily Flow,Jul,4.6,2016
Brookline,Final Dry Day Average Daily Flow,Aug,4.42,2016
Brookline,Final Dry Day Average Daily Flow,Sep,4.32,2016
Brookline,Final Dry Day Average Daily Flow,Oct,4.89,2016
Brookline,Final Dry Day Average Daily Flow,Nov,5.49,2016
Brookline,Final Dry Day Average Daily Flow,Dec,5.83,2016
Brookline,Final Dry Day Average Daily Flow,ANNUAL,6.099999904632568,2016
Brookline,Estimated Infiltration,Jan,3.06,2016
Brookline,Estimated Infiltration,Feb,3.88,2016
Brookline,Estimated Infiltration,Mar,3.88,2016
Brookline,Estimated Infiltration,Apr,4.28,2016
Brookline,Estimated Infiltration,May,2.08,2016
Brookline,Estimated Infiltration,Jun,1.39,2016
Brookline,Estimated Infiltration,Jul,0.4,2016
Brookline,Estimated Infiltration,Aug,0.22,2016
Brookline,Estimated Infiltration,Sep,0.12,2016
Brookline,Estimated Infiltration,Oct,0.69,2016
Brookline,Estimated Infiltration,Nov,1.29,2016
Brookline,Estimated Infiltration,Dec,1.63,2016
Brookline,Estimated Infiltration,ANNUAL,1.899999976158142,2016
Brookline,Estimated Sanitary Flow,Jan,4.2,2016
Brookline,Estimated Sanitary Flow,Feb,4.2,2016
Brookline,Estimated Sanitary Flow,Mar,4.2,2016
Brookline,Estimated Sanitary Flow,Apr,4.2,2016
Brookline,Estimated Sanitary Flow,May,4.2,2016
Brookline,Estimated Sanitary Flow,Jun,4.2,2016
Brookline,Estimated Sanitary Flow,Jul,4.2,2016
Brookline,Estimated Sanitary Flow,Aug,4.2,2016
Brookline,Estimated Sanitary Flow,Sep,4.2,2016
Brookline,Estimated Sanitary Flow,Oct,4.2,2016
Brookline,Estimated Sanitary Flow,Nov,4.2,2016
Brookline,Estimated Sanitary Flow,Dec,4.2,2016
Brookline,Estimated Sanitary Flow,ANNUAL,4.199999809265137,2016
Brookline,Estimated Inflow,Jan,1.34,2016
Brookline,Estimated Inflow,Feb,1.49,2016
Brookline,Estimated Inflow,Mar,1.18,2016
Brookline,Estimated Inflow,Apr,1.4,2016
Brookline,Estimated Inflow,May,0.48,2016
Brookline,Estimated Inflow,Jun,0.39,2016
Brookline,Estimated Inflow,Jul,0.1,2016
Brookline,Estimated Inflow,Aug,0.14,2016
Brookline,Estimated Inflow,Sep,0.22,2016
Brookline,Estimated Inflow,Oct,1.17,2016
Brookline,Estimated Inflow,Nov,0.4,2016
Brookline,Estimated Inflow,Dec,0.8,2016
Brookline,Estimated Inflow,ANNUAL,0.7599999904632568,2016
Milton,Average Daily Flow,Jan,3.28,2016
Milton,Average Daily Flow,Feb,4.15,2016
Milton,Average Daily Flow,Mar,3.82,2016
Milton,Average Daily Flow,Apr,4.02,2016
Milton,Average Daily Flow,May,2.45,2016
Milton,Average Daily Flow,Jun,1.9,2016
Milton,Average Daily Flow,Jul,1.47,2016
Milton,Average Daily Flow,Aug,1.35,2016
Milton,Average Daily Flow,Sep,1.36,2016
Milton,Average Daily Flow,Oct,1.75,2016
Milton,Average Daily Flow,Nov,1.9,2016
Milton,Average Daily Flow,Dec,2.33,2016
Milton,Average Daily Flow,ANNUAL,2.4700000286102295,2016
Milton,Dry Day Average Daily Flow,Jan,2.83,2016
Milton,Dry Day Average Daily Flow,Feb,3.41,2016
Milton,Dry Day Average Daily Flow,Mar,3.36,2016
Milton,Dry Day Average Daily Flow,Apr,3.39,2016
Milton,Dry Day Average Daily Flow,May,2.28,2016
Milton,Dry Day Average Daily Flow,Jun,1.83,2016
Milton,Dry Day Average Daily Flow,Jul,1.45,2016
Milton,Dry Day Average Daily Flow,Aug,1.32,2016
Milton,Dry Day Average Daily Flow,Sep,1.31,2016
Milton,Dry Day Average Daily Flow,Oct,1.68,2016
Milton,Dry Day Average Daily Flow,Nov,1.79,2016
Milton,Dry Day Average Daily Flow,Dec,2.21,2016
Milton,Dry Day Average Daily Flow,ANNUAL,2.2300000190734863,2016
Milton,Estimated Infiltration,Jan,1.58,2016
Milton,Estimated Infiltration,Feb,2.16,2016
Milton,Estimated Infiltration,Mar,2.11,2016
Milton,Estimated Infiltration,Apr,2.14,2016
Milton,Estimated Infiltration,May,1.03,2016
Milton,Estimated Infiltration,Jun,0.58,2016
Milton,Estimated Infiltration,Jul,0.2,2016
Milton,Estimated Infiltration,Aug,0.07,2016
Milton,Estimated Infiltration,Sep,0.06,2016
Milton,Estimated Infiltration,Oct,0.43,2016
Milton,Estimated Infiltration,Nov,0.54,2016
Milton,Estimated Infiltration,Dec,0.96,2016
Milton,Estimated Infiltration,ANNUAL,0.9800000190734863,2016
Milton,Estimated Sanitary Flow,Jan,1.25,2016
Milton,Estimated Sanitary Flow,Feb,1.25,2016
Milton,Estimated Sanitary Flow,Mar,1.25,2016
Milton,Estimated Sanitary Flow,Apr,1.25,2016
Milton,Estimated Sanitary Flow,May,1.25,2016
Milton,Estimated Sanitary Flow,Jun,1.25,2016
Milton,Estimated Sanitary Flow,Jul,1.25,2016
Milton,Estimated Sanitary Flow,Aug,1.25,2016
Milton,Estimated Sanitary Flow,Sep,1.25,2016
Milton,Estimated Sanitary Flow,Oct,1.25,2016
Milton,Estimated Sanitary Flow,Nov,1.25,2016
Milton,Estimated Sanitary Flow,Dec,1.25,2016
Milton,Estimated Sanitary Flow,ANNUAL,1.25,2016
Milton,Estimated Inflow,Jan,0.45,2016
Milton,Estimated Inflow,Feb,0.74,2016
Milton,Estimated Inflow,Mar,0.46,2016
Milton,Estimated Inflow,Apr,0.63,2016
Milton,Estimated Inflow,May,0.17,2016
Milton,Estimated Inflow,Jun,0.07,2016
Milton,Estimated Inflow,Jul,0.02,2016
Milton,Estimated Inflow,Aug,0.03,2016
Milton,Estimated Inflow,Sep,0.05,2016
Milton,Estimated Inflow,Oct,0.07,2016
Milton,Estimated Inflow,Nov,0.11,2016
Milton,Estimated Inflow,Dec,0.12,2016
Milton,Estimated Inflow,ANNUAL,0.23999999463558197,2016
Newton,Raw Average Daily Flow,Jan,17.68,2016
Newton,Raw Average Daily Flow,Feb,18.33,2016
Newton,Raw Average Daily Flow,Mar,18.95,2016
Newton,Raw Average Daily Flow,Apr,21.27,2016
Newton,Raw Average Daily Flow,May,14.87,2016
Newton,Raw Average Daily Flow,Jun,11.56,2016
Newton,Raw Average Daily Flow,Jul,9.26,2016
Newton,Raw Average Daily Flow,Aug,8.56,2016
Newton,Raw Average Daily Flow,Sep,8.48,2016
Newton,Raw Average Daily Flow,Oct,10.54,2016
Newton,Raw Average Daily Flow,Nov,11.11,2016
Newton,Raw Average Daily Flow,Dec,12.7,2016
Newton,Raw Average Daily Flow,ANNUAL,13.59000015258789,2016
Newton,Raw Dry Day Average Daily Flow,Jan,15.71,2016
Newton,Raw Dry Day Average Daily Flow,Feb,16.65,2016
Newton,Raw Dry Day Average Daily Flow,Mar,17.35,2016
Newton,Raw Dry Day Average Daily Flow,Apr,20.11,2016
Newton,Raw Dry Day Average Daily Flow,May,14.27,2016
Newton,Raw Dry Day Average Daily Flow,Jun,11.16,2016
Newton,Raw Dry Day Average Daily Flow,Jul,8.94,2016
Newton,Raw Dry Day Average Daily Flow,Aug,8.37,2016
Newton,Raw Dry Day Average Daily Flow,Sep,8.24,2016
Newton,Raw Dry Day Average Daily Flow,Oct,9.41,2016
Newton,Raw Dry Day Average Daily Flow,Nov,10.47,2016
Newton,Raw Dry Day Average Daily Flow,Dec,12.16,2016
Newton,Raw Dry Day Average Daily Flow,ANNUAL,12.720000267028809,2016
Newton,Raw Estimated Infiltration,Jan,7.91,2016
Newton,Raw Estimated Infiltration,Feb,8.85,2016
Newton,Raw Estimated Infiltration,Mar,9.55,2016
Newton,Raw Estimated Infiltration,Apr,12.31,2016
Newton,Raw Estimated Infiltration,May,6.47,2016
Newton,Raw Estimated Infiltration,Jun,3.36,2016
Newton,Raw Estimated Infiltration,Jul,1.14,2016
Newton,Raw Estimated Infiltration,Aug,0.57,2016
Newton,Raw Estimated Infiltration,Sep,0.44,2016
Newton,Raw Estimated Infiltration,Oct,1.61,2016
Newton,Raw Estimated Infiltration,Nov,2.67,2016
Newton,Raw Estimated Infiltration,Dec,4.36,2016
Newton,Raw Estimated Infiltration,ANNUAL,4.920000076293945,2016
Newton,MWRA Estimated Infiltration,Jan,0.01,2016
Newton,MWRA Estimated Infiltration,Feb,0.02,2016
Newton,MWRA Estimated Infiltration,Mar,0.01,2016
Newton,MWRA Estimated Infiltration,Apr,0.02,2016
Newton,MWRA Estimated Infiltration,May,0.01,2016
Newton,MWRA Estimated Infiltration,Jun,0,2016
Newton,MWRA Estimated Infiltration,Jul,0,2016
Newton,MWRA Estimated Infiltration,Aug,0,2016
Newton,MWRA Estimated Infiltration,Sep,0,2016
Newton,MWRA Estimated Infiltration,Oct,0,2016
Newton,MWRA Estimated Infiltration,Nov,0,2016
Newton,MWRA Estimated Infiltration,Dec,0.01,2016
Newton,MWRA Estimated Infiltration,ANNUAL,0.009999999776482582,2016
Newton,Final Average Daily Flow,Jan,17.67,2016
Newton,Final Average Daily Flow,Feb,18.31,2016
Newton,Final Average Daily Flow,Mar,18.94,2016
Newton,Final Average Daily Flow,Apr,21.25,2016
Newton,Final Average Daily Flow,May,14.86,2016
Newton,Final Average Daily Flow,Jun,11.56,2016
Newton,Final Average Daily Flow,Jul,9.26,2016
Newton,Final Average Daily Flow,Aug,8.56,2016
Newton,Final Average Daily Flow,Sep,8.48,2016
Newton,Final Average Daily Flow,Oct,10.54,2016
Newton,Final Average Daily Flow,Nov,11.11,2016
Newton,Final Average Daily Flow,Dec,12.69,2016
Newton,Final Average Daily Flow,ANNUAL,13.579999923706055,2016
Newton,Final Dry Day Average Daily Flow,Jan,15.7,2016
Newton,Final Dry Day Average Daily Flow,Feb,16.63,2016
Newton,Final Dry Day Average Daily Flow,Mar,17.34,2016
Newton,Final Dry Day Average Daily Flow,Apr,20.09,2016
Newton,Final Dry Day Average Daily Flow,May,14.26,2016
Newton,Final Dry Day Average Daily Flow,Jun,11.16,2016
Newton,Final Dry Day Average Daily Flow,Jul,8.94,2016
Newton,Final Dry Day Average Daily Flow,Aug,8.37,2016
Newton,Final Dry Day Average Daily Flow,Sep,8.24,2016
Newton,Final Dry Day Average Daily Flow,Oct,9.41,2016
Newton,Final Dry Day Average Daily Flow,Nov,10.47,2016
Newton,Final Dry Day Average Daily Flow,Dec,12.15,2016
Newton,Final Dry Day Average Daily Flow,ANNUAL,12.710000038146973,2016
Newton,Estimated Infiltration,Jan,7.9,2016
Newton,Estimated Infiltration,Feb,8.83,2016
Newton,Estimated Infiltration,Mar,9.54,2016
Newton,Estimated Infiltration,Apr,12.29,2016
Newton,Estimated Infiltration,May,6.46,2016
Newton,Estimated Infiltration,Jun,3.36,2016
Newton,Estimated Infiltration,Jul,1.14,2016
Newton,Estimated Infiltration,Aug,0.57,2016
Newton,Estimated Infiltration,Sep,0.44,2016
Newton,Estimated Infiltration,Oct,1.61,2016
Newton,Estimated Infiltration,Nov,2.67,2016
Newton,Estimated Infiltration,Dec,4.35,2016
Newton,Estimated Infiltration,ANNUAL,4.909999847412109,2016
Newton,Estimated Sanitary Flow,Jan,7.8,2016
Newton,Estimated Sanitary Flow,Feb,7.8,2016
Newton,Estimated Sanitary Flow,Mar,7.8,2016
Newton,Estimated Sanitary Flow,Apr,7.8,2016
Newton,Estimated Sanitary Flow,May,7.8,2016
Newton,Estimated Sanitary Flow,Jun,7.8,2016
Newton,Estimated Sanitary Flow,Jul,7.8,2016
Newton,Estimated Sanitary Flow,Aug,7.8,2016
Newton,Estimated Sanitary Flow,Sep,7.8,2016
Newton,Estimated Sanitary Flow,Oct,7.8,2016
Newton,Estimated Sanitary Flow,Nov,7.8,2016
Newton,Estimated Sanitary Flow,Dec,7.8,2016
Newton,Estimated Sanitary Flow,ANNUAL,7.800000190734863,2016
Newton,Estimated Inflow,Jan,1.97,2016
Newton,Estimated Inflow,Feb,1.68,2016
Newton,Estimated Inflow,Mar,1.6,2016
Newton,Estimated Inflow,Apr,1.16,2016
Newton,Estimated Inflow,May,0.6,2016
Newton,Estimated Inflow,Jun,0.4,2016
Newton,Estimated Inflow,Jul,0.32,2016
Newton,Estimated Inflow,Aug,0.19,2016
Newton,Estimated Inflow,Sep,0.24,2016
Newton,Estimated Inflow,Oct,1.13,2016
Newton,Estimated Inflow,Nov,0.64,2016
Newton,Estimated Inflow,Dec,0.54,2016
Newton,Estimated Inflow,ANNUAL,0.8700000047683716,2016
Framingham,Average Daily Flow,Jan,7.64,2017
Framingham,Average Daily Flow,Feb,7.57,2017
Framingham,Average Daily Flow,Mar,7.4,2017
Framingham,Average Daily Flow,Apr,10.6,2017
Framingham,Average Daily Flow,May,8.18,2017
Framingham,Average Daily Flow,Jun,7.72,2017
Framingham,Average Daily Flow,Jul,6.19,2017
Framingham,Average Daily Flow,Aug,5.48,2017
Framingham,Average Daily Flow,Sep,5.36,2017
Framingham,Average Daily Flow,Oct,5.47,2017
Framingham,Average Daily Flow,Nov,6.28,2017
Framingham,Average Daily Flow,Dec,6.6,2017
Framingham,Average Daily Flow,ANNUAL,7.03000020980835,2017
Framingham,Dry Day Average Daily Flow,Jan,7.37,2017
Framingham,Dry Day Average Daily Flow,Feb,7.44,2017
Framingham,Dry Day Average Daily Flow,Mar,7.26,2017
Framingham,Dry Day Average Daily Flow,Apr,9.37,2017
Framingham,Dry Day Average Daily Flow,May,7.8,2017
Framingham,Dry Day Average Daily Flow,Jun,7.3,2017
Framingham,Dry Day Average Daily Flow,Jul,6.02,2017
Framingham,Dry Day Average Daily Flow,Aug,5.39,2017
Framingham,Dry Day Average Daily Flow,Sep,5.18,2017
Framingham,Dry Day Average Daily Flow,Oct,5.18,2017
Framingham,Dry Day Average Daily Flow,Nov,6.23,2017
Framingham,Dry Day Average Daily Flow,Dec,6.39,2017
Framingham,Dry Day Average Daily Flow,ANNUAL,6.739999771118164,2017
Framingham,Estimated Infiltration,Jan,2.5700000000000003,2017
Framingham,Estimated Infiltration,Feb,2.6400000000000006,2017
Framingham,Estimated Infiltration,Mar,2.46,2017
Framingham,Estimated Infiltration,Apr,4.569999999999999,2017
Framingham,Estimated Infiltration,May,3,2017
Framingham,Estimated Infiltration,Jun,2.5,2017
Framingham,Estimated Infiltration,Jul,1.2199999999999998,2017
Framingham,Estimated Infiltration,Aug,0.5899999999999999,2017
Framingham,Estimated Infiltration,Sep,0.3799999999999999,2017
Framingham,Estimated Infiltration,Oct,0.3799999999999999,2017
Framingham,Estimated Infiltration,Nov,1.4300000000000006,2017
Framingham,Estimated Infiltration,Dec,1.5899999999999999,2017
Framingham,Estimated Infiltration,ANNUAL,1.940000057220459,2017
Framingham,Estimated Sanitary Flow,Jan,4.8,2017
Framingham,Estimated Sanitary Flow,Feb,4.8,2017
Framingham,Estimated Sanitary Flow,Mar,4.8,2017
Framingham,Estimated Sanitary Flow,Apr,4.8,2017
Framingham,Estimated Sanitary Flow,May,4.8,2017
Framingham,Estimated Sanitary Flow,Jun,4.8,2017
Framingham,Estimated Sanitary Flow,Jul,4.8,2017
Framingham,Estimated Sanitary Flow,Aug,4.8,2017
Framingham,Estimated Sanitary Flow,Sep,4.8,2017
Framingham,Estimated Sanitary Flow,Oct,4.8,2017
Framingham,Estimated Sanitary Flow,Nov,4.8,2017
Framingham,Estimated Sanitary Flow,Dec,4.8,2017
Framingham,Estimated Sanitary Flow,ANNUAL,4.800000190734863,2017
Framingham,Estimated Inflow,Jan,0.2699999999999996,2017
Framingham,Estimated Inflow,Feb,0.1299999999999999,2017
Framingham,Estimated Inflow,Mar,0.14000000000000057,2017
Framingham,Estimated Inflow,Apr,1.2300000000000004,2017
Framingham,Estimated Inflow,May,0.3799999999999999,2017
Framingham,Estimated Inflow,Jun,0.41999999999999993,2017
Framingham,Estimated Inflow,Jul,0.17000000000000082,2017
Framingham,Estimated Inflow,Aug,0.09000000000000075,2017
Framingham,Estimated Inflow,Sep,0.1800000000000006,2017
Framingham,Estimated Inflow,Oct,0.29000000000000004,2017
Framingham,Estimated Inflow,Nov,0.04999999999999982,2017
Framingham,Estimated Inflow,Dec,0.20999999999999996,2017
Framingham,Estimated Inflow,ANNUAL,0.30000001192092896,2017
Norwood,Raw Average Daily Flow,Jan,6.58,2017
Norwood,Raw Average Daily Flow,Feb,6.79,2017
Norwood,Raw Average Daily Flow,Mar,6.65,2017
Norwood,Raw Average Daily Flow,Apr,10.64,2017
Norwood,Raw Average Daily Flow,May,7.29,2017
Norwood,Raw Average Daily Flow,Jun,6.98,2017
Norwood,Raw Average Daily Flow,Jul,4.91,2017
Norwood,Raw Average Daily Flow,Aug,4.26,2017
Norwood,Raw Average Daily Flow,Sep,4.11,2017
Norwood,Raw Average Daily Flow,Oct,4.27,2017
Norwood,Raw Average Daily Flow,Nov,5.49,2017
Norwood,Raw Average Daily Flow,Dec,5.34,2017
Norwood,Raw Average Daily Flow,ANNUAL,6.099999904632568,2017
Norwood,Raw Dry Day Average Daily Flow,Jan,6.23,2017
Norwood,Raw Dry Day Average Daily Flow,Feb,6.66,2017
Norwood,Raw Dry Day Average Daily Flow,Mar,6.29,2017
Norwood,Raw Dry Day Average Daily Flow,Apr,9.31,2017
Norwood,Raw Dry Day Average Daily Flow,May,6.6,2017
Norwood,Raw Dry Day Average Daily Flow,Jun,6.31,2017
Norwood,Raw Dry Day Average Daily Flow,Jul,4.71,2017
Norwood,Raw Dry Day Average Daily Flow,Aug,4.09,2017
Norwood,Raw Dry Day Average Daily Flow,Sep,4.04,2017
Norwood,Raw Dry Day Average Daily Flow,Oct,3.81,2017
Norwood,Raw Dry Day Average Daily Flow,Nov,5.27,2017
Norwood,Raw Dry Day Average Daily Flow,Dec,5.19,2017
Norwood,Raw Dry Day Average Daily Flow,ANNUAL,5.699999809265137,2017
Norwood,Raw Estimated Infiltration,Jan,3.83,2017
Norwood,Raw Estimated Infiltration,Feb,4.260000000000001,2017
Norwood,Raw Estimated Infiltration,Mar,3.8899999999999997,2017
Norwood,Raw Estimated Infiltration,Apr,6.91,2017
Norwood,Raw Estimated Infiltration,May,4.2,2017
Norwood,Raw Estimated Infiltration,Jun,3.9099999999999993,2017
Norwood,Raw Estimated Infiltration,Jul,2.31,2017
Norwood,Raw Estimated Infiltration,Aug,1.69,2017
Norwood,Raw Estimated Infiltration,Sep,1.6400000000000001,2017
Norwood,Raw Estimated Infiltration,Oct,1.4100000000000001,2017
Norwood,Raw Estimated Infiltration,Nov,2.8699999999999997,2017
Norwood,Raw Estimated Infiltration,Dec,2.7900000000000005,2017
Norwood,Raw Estimated Infiltration,ANNUAL,3.299999952316284,2017
Norwood,MWRA Estimated Infiltration,Jan,0.4,2017
Norwood,MWRA Estimated Infiltration,Feb,0.44,2017
Norwood,MWRA Estimated Infiltration,Mar,0.4,2017
Norwood,MWRA Estimated Infiltration,Apr,0.72,2017
Norwood,MWRA Estimated Infiltration,May,0.43,2017
Norwood,MWRA Estimated Infiltration,Jun,0.4,2017
Norwood,MWRA Estimated Infiltration,Jul,0.24,2017
Norwood,MWRA Estimated Infiltration,Aug,0.17,2017
Norwood,MWRA Estimated Infiltration,Sep,0.17,2017
Norwood,MWRA Estimated Infiltration,Oct,0.15,2017
Norwood,MWRA Estimated Infiltration,Nov,0.3,2017
Norwood,MWRA Estimated Infiltration,Dec,0.29,2017
Norwood,MWRA Estimated Infiltration,ANNUAL,0.3400000035762787,2017
Norwood,Final Average Daily Flow,Jan,6.18,2017
Norwood,Final Average Daily Flow,Feb,6.35,2017
Norwood,Final Average Daily Flow,Mar,6.25,2017
Norwood,Final Average Daily Flow,Apr,9.92,2017
Norwood,Final Average Daily Flow,May,6.86,2017
Norwood,Final Average Daily Flow,Jun,6.58,2017
